APR_MDC_key,intake_date,intake_date
00,2021-05-07,2
00,2021-05-11,2
00,2021-05-16,2
00,2021-05-27,2
00,2021-05-31,2
00,2021-06-10,2
00,2021-06-17,2
00,2021-06-22,2
00,2021-06-30,2
00,2021-07-02,2
00,2021-07-06,2
00,2021-07-07,2
00,2021-07-14,2
00,2021-08-05,2
00,2021-08-08,2
00,2021-08-10,2
00,2021-08-25,2
00,2021-09-10,2
00,2021-09-14,2
00,2021-10-04,2
00,2021-10-15,2
00,2021-10-23,2
00,2021-10-25,2
00,2021-10-26,2
00,2021-10-28,2
00,2021-10-29,2
00,2021-11-03,2
00,2021-11-05,2
00,2021-11-10,2
00,2021-11-22,2
00,2021-11-26,2
00,2021-12-02,2
00,2021-12-06,2
00,2021-12-16,2
00,2021-12-22,2
00,2015-08-05,1
00,2015-08-14,1
00,2015-08-24,1
00,2015-09-01,1
00,2015-10-12,1
00,2015-11-02,1
00,2015-11-09,1
00,2015-11-25,1
00,2015-11-26,1
00,2015-11-27,1
00,2015-12-02,1
00,2015-12-09,1
00,2015-12-14,1
00,2015-12-16,1
00,2015-12-18,1
00,2015-12-24,1
00,2015-12-26,1
00,2015-12-27,1
00,2015-12-28,1
00,2015-12-31,1
00,2016-01-02,1
00,2016-01-09,1
00,2016-01-16,1
00,2016-02-06,1
00,2016-02-14,1
00,2016-02-27,1
00,2016-03-11,1
00,2016-03-13,1
00,2016-03-18,1
00,2016-03-19,1
00,2016-04-03,1
00,2016-04-09,1
00,2016-04-16,1
00,2016-04-24,1
00,2016-04-30,1
00,2016-05-01,1
00,2016-05-06,1
00,2016-05-07,1
00,2016-05-14,1
00,2016-05-20,1
00,2016-05-21,1
00,2016-05-22,1
00,2016-05-27,1
00,2016-05-28,1
00,2016-05-29,1
00,2016-06-04,1
00,2016-06-18,1
00,2016-07-02,1
00,2016-07-19,1
00,2016-07-22,1
00,2016-07-29,1
00,2016-07-31,1
00,2016-08-05,1
00,2016-08-06,1
00,2016-08-20,1
00,2016-08-27,1
00,2016-09-08,1
00,2016-09-18,1
00,2016-10-01,1
00,2016-10-02,1
00,2016-10-07,1
00,2016-10-30,1
00,2016-11-06,1
00,2016-11-07,1
00,2016-11-11,1
00,2016-11-20,1
00,2016-12-10,1
00,2016-12-11,1
00,2016-12-17,1
00,2016-12-24,1
00,2016-12-31,1
00,2017-01-07,1
00,2017-01-14,1
00,2017-01-22,1
00,2017-01-29,1
00,2017-02-04,1
00,2017-02-11,1
00,2017-02-26,1
00,2017-03-04,1
00,2017-03-18,1
00,2017-03-26,1
00,2017-04-07,1
00,2017-04-08,1
00,2017-04-10,1
00,2017-04-17,1
00,2017-04-22,1
00,2017-04-23,1
00,2017-04-29,1
00,2017-05-07,1
00,2017-05-13,1
00,2017-05-14,1
00,2017-05-20,1
00,2017-05-26,1
00,2017-06-04,1
00,2017-06-08,1
00,2017-06-10,1
00,2017-06-11,1
00,2017-06-18,1
00,2017-06-19,1
00,2017-06-24,1
00,2017-06-25,1
00,2017-07-09,1
00,2017-07-10,1
00,2017-07-14,1
00,2017-07-23,1
00,2017-07-30,1
00,2017-08-05,1
00,2017-08-12,1
00,2017-08-13,1
00,2017-08-15,1
00,2017-09-01,1
00,2017-09-02,1
00,2017-09-09,1
00,2017-09-14,1
00,2017-09-20,1
00,2017-09-28,1
00,2017-10-07,1
00,2017-10-15,1
00,2017-10-22,1
00,2017-10-27,1
00,2017-10-28,1
00,2017-11-19,1
00,2017-12-02,1
00,2017-12-08,1
00,2017-12-16,1
00,2017-12-23,1
00,2017-12-24,1
00,2017-12-28,1
00,2017-12-30,1
00,2017-12-31,1
00,2018-01-13,1
00,2018-01-19,1
00,2018-01-21,1
00,2018-01-27,1
00,2018-02-09,1
00,2018-02-10,1
00,2018-02-16,1
00,2018-02-24,1
00,2018-03-03,1
00,2018-03-04,1
00,2018-03-10,1
00,2018-03-31,1
00,2018-04-08,1
00,2018-04-11,1
00,2018-04-14,1
00,2018-04-22,1
00,2018-04-29,1
00,2018-05-01,1
00,2018-05-05,1
00,2018-05-06,1
00,2018-05-09,1
00,2018-05-10,1
00,2018-05-12,1
00,2018-05-21,1
00,2018-06-02,1
00,2018-06-08,1
00,2018-06-18,1
00,2018-06-19,1
00,2018-06-23,1
00,2018-06-29,1
00,2018-06-30,1
00,2018-07-11,1
00,2018-07-13,1
00,2018-07-15,1
00,2018-07-16,1
00,2018-07-23,1
00,2018-07-26,1
00,2018-07-27,1
00,2018-08-01,1
00,2018-08-10,1
00,2018-08-11,1
00,2018-08-15,1
00,2018-08-18,1
00,2018-08-22,1
00,2018-08-27,1
00,2018-08-30,1
00,2018-09-01,1
00,2018-09-04,1
00,2018-09-09,1
00,2018-09-11,1
00,2018-09-13,1
00,2018-09-15,1
00,2018-09-22,1
00,2018-09-29,1
00,2018-10-14,1
00,2018-10-17,1
00,2018-10-19,1
00,2018-10-27,1
00,2018-11-01,1
00,2018-11-14,1
00,2018-11-18,1
00,2018-11-23,1
00,2018-11-30,1
00,2018-12-10,1
00,2018-12-14,1
00,2018-12-27,1
00,2018-12-28,1
00,2018-12-29,1
00,2018-12-30,1
00,2018-12-31,1
00,2019-01-13,1
00,2019-01-19,1
00,2019-01-26,1
00,2019-02-03,1
00,2019-02-23,1
00,2019-03-02,1
00,2019-03-09,1
00,2019-03-16,1
00,2019-03-18,1
00,2019-03-29,1
00,2019-03-30,1
00,2019-04-27,1
00,2019-04-28,1
00,2019-05-01,1
00,2019-05-04,1
00,2019-05-11,1
00,2019-05-12,1
00,2019-05-18,1
00,2019-05-19,1
00,2019-05-31,1
00,2019-06-01,1
00,2019-06-08,1
00,2019-06-09,1
00,2019-06-23,1
00,2019-07-07,1
00,2019-07-21,1
00,2019-07-26,1
00,2019-08-02,1
00,2019-08-04,1
00,2019-08-09,1
00,2019-08-10,1
00,2019-08-11,1
00,2019-08-25,1
00,2019-08-30,1
00,2019-09-08,1
00,2019-09-14,1
00,2019-10-05,1
00,2019-10-12,1
00,2019-10-19,1
00,2019-10-20,1
00,2019-11-01,1
00,2019-11-03,1
00,2019-11-09,1
00,2019-11-22,1
00,2019-11-29,1
00,2019-12-01,1
00,2019-12-21,1
00,2019-12-27,1
00,2019-12-29,1
00,2020-01-01,1
00,2020-01-03,1
00,2020-01-06,1
00,2020-01-11,1
00,2020-01-12,1
00,2020-01-16,1
00,2020-01-18,1
00,2020-01-23,1
00,2020-01-24,1
00,2020-01-25,1
00,2020-01-28,1
00,2020-02-03,1
00,2020-02-06,1
00,2020-02-07,1
00,2020-02-14,1
00,2020-02-18,1
00,2020-02-19,1
00,2020-02-27,1
00,2020-02-28,1
00,2020-03-01,1
00,2020-03-09,1
00,2020-03-19,1
00,2020-03-20,1
00,2020-03-23,1
00,2020-03-24,1
00,2020-04-02,1
00,2020-04-03,1
00,2020-04-06,1
00,2020-04-07,1
00,2020-04-20,1
00,2020-04-21,1
00,2020-04-26,1
00,2020-04-28,1
00,2020-04-30,1
00,2020-05-01,1
00,2020-05-04,1
00,2020-05-08,1
00,2020-05-09,1
00,2020-05-12,1
00,2020-05-17,1
00,2020-05-18,1
00,2020-05-22,1
00,2020-06-05,1
00,2020-06-07,1
00,2020-06-10,1
00,2020-06-14,1
00,2020-06-15,1
00,2020-06-24,1
00,2020-06-27,1
00,2020-06-29,1
00,2020-07-03,1
00,2020-07-06,1
00,2020-07-08,1
00,2020-07-09,1
00,2020-07-10,1
00,2020-07-12,1
00,2020-07-13,1
00,2020-07-15,1
00,2020-07-19,1
00,2020-07-21,1
00,2020-07-22,1
00,2020-07-23,1
00,2020-07-25,1
00,2020-07-27,1
00,2020-07-28,1
00,2020-07-31,1
00,2020-08-03,1
00,2020-08-06,1
00,2020-08-08,1
00,2020-08-11,1
00,2020-08-14,1
00,2020-08-16,1
00,2020-08-19,1
00,2020-08-26,1
00,2020-08-27,1
00,2020-08-28,1
00,2020-08-30,1
00,2020-08-31,1
00,2020-09-02,1
00,2020-09-03,1
00,2020-09-11,1
00,2020-09-13,1
00,2020-09-17,1
00,2020-09-18,1
00,2020-09-19,1
00,2020-09-20,1
00,2020-09-29,1
00,2020-09-30,1
00,2020-10-04,1
00,2020-10-06,1
00,2020-10-12,1
00,2020-10-22,1
00,2020-10-23,1
00,2020-10-29,1
00,2020-11-02,1
00,2020-11-04,1
00,2020-11-05,1
00,2020-11-09,1
00,2020-11-12,1
00,2020-11-13,1
00,2020-11-15,1
00,2020-11-19,1
00,2020-11-25,1
00,2020-11-26,1
00,2020-11-27,1
00,2020-11-28,1
00,2020-11-30,1
00,2020-12-02,1
00,2020-12-07,1
00,2020-12-08,1
00,2020-12-14,1
00,2020-12-15,1
00,2020-12-16,1
00,2020-12-19,1
00,2020-12-20,1
00,2021-01-01,1
00,2021-01-04,1
00,2021-01-07,1
00,2021-01-08,1
00,2021-01-13,1
00,2021-01-14,1
00,2021-01-18,1
00,2021-01-19,1
00,2021-01-26,1
00,2021-01-28,1
00,2021-02-05,1
00,2021-02-08,1
00,2021-02-09,1
00,2021-02-10,1
00,2021-02-15,1
00,2021-02-16,1
00,2021-02-20,1
00,2021-02-21,1
00,2021-02-24,1
00,2021-02-25,1
00,2021-03-02,1
00,2021-03-05,1
00,2021-03-11,1
00,2021-03-13,1
00,2021-03-19,1
00,2021-03-21,1
00,2021-03-22,1
00,2021-03-23,1
00,2021-03-24,1
00,2021-03-25,1
00,2021-03-26,1
00,2021-03-29,1
00,2021-03-30,1
00,2021-04-02,1
00,2021-04-05,1
00,2021-04-08,1
00,2021-04-09,1
00,2021-04-14,1
00,2021-04-16,1
00,2021-04-20,1
00,2021-04-30,1
00,2021-05-10,1
00,2021-05-14,1
00,2021-05-18,1
00,2021-05-21,1
00,2021-05-24,1
00,2021-05-29,1
00,2021-06-06,1
00,2021-06-08,1
00,2021-06-11,1
00,2021-06-13,1
00,2021-06-15,1
00,2021-06-18,1
00,2021-06-19,1
00,2021-06-21,1
00,2021-07-17,1
00,2021-07-18,1
00,2021-07-20,1
00,2021-07-23,1
00,2021-07-26,1
00,2021-07-27,1
00,2021-07-29,1
00,2021-08-01,1
00,2021-08-02,1
00,2021-08-04,1
00,2021-08-12,1
00,2021-08-16,1
00,2021-08-17,1
00,2021-08-18,1
00,2021-08-27,1
00,2021-08-28,1
00,2021-08-30,1
00,2021-08-31,1
00,2021-09-06,1
00,2021-09-07,1
00,2021-09-09,1
00,2021-09-13,1
00,2021-09-17,1
00,2021-09-23,1
00,2021-09-26,1
00,2021-09-28,1
00,2021-10-01,1
00,2021-10-02,1
00,2021-10-03,1
00,2021-10-05,1
00,2021-10-06,1
00,2021-10-07,1
00,2021-10-10,1
00,2021-10-18,1
00,2021-10-24,1
00,2021-11-04,1
00,2021-11-07,1
00,2021-11-09,1
00,2021-11-12,1
00,2021-11-21,1
00,2021-11-23,1
00,2021-11-25,1
00,2021-11-28,1
00,2021-11-30,1
00,2021-12-05,1
00,2021-12-08,1
00,2021-12-13,1
00,2021-12-17,1
00,2021-12-23,1
00,2021-12-24,1
00,2021-12-31,1
01,2019-04-23,37
01,2017-04-18,36
01,2019-06-03,30
01,2020-02-04,30
01,2016-06-20,29
01,2018-01-30,29
01,2020-08-04,29
01,2017-09-11,28
01,2017-10-30,28
01,2018-05-23,28
01,2018-06-13,28
01,2018-10-03,28
01,2018-12-04,28
01,2019-02-26,28
01,2020-01-20,28
01,2020-05-26,28
01,2016-02-08,27
01,2017-02-20,27
01,2017-03-27,27
01,2017-10-16,27
01,2017-11-13,27
01,2018-04-03,27
01,2018-11-19,27
01,2019-04-25,27
01,2021-01-25,27
01,2021-02-02,27
01,2021-02-09,27
01,2021-04-27,27
01,2021-11-09,27
01,2016-01-19,26
01,2016-03-30,26
01,2016-04-13,26
01,2016-05-30,26
01,2017-10-11,26
01,2017-11-08,26
01,2018-02-28,26
01,2018-12-12,26
01,2019-08-22,26
01,2019-09-24,26
01,2020-06-22,26
01,2021-04-20,26
01,2016-01-06,25
01,2016-02-24,25
01,2016-02-29,25
01,2016-03-07,25
01,2016-08-30,25
01,2016-11-02,25
01,2017-01-23,25
01,2017-01-24,25
01,2017-01-30,25
01,2017-02-28,25
01,2017-03-14,25
01,2017-04-03,25
01,2017-09-06,25
01,2017-12-20,25
01,2018-01-03,25
01,2018-02-27,25
01,2018-07-09,25
01,2019-01-07,25
01,2019-05-22,25
01,2019-05-23,25
01,2019-10-01,25
01,2019-10-07,25
01,2020-09-03,25
01,2020-09-15,25
01,2021-01-20,25
01,2021-02-25,25
01,2021-03-02,25
01,2021-03-03,25
01,2021-03-09,25
01,2021-09-06,25
01,2016-07-13,24
01,2016-10-11,24
01,2016-10-24,24
01,2017-06-01,24
01,2017-10-03,24
01,2018-03-27,24
01,2018-05-02,24
01,2018-06-06,24
01,2018-07-02,24
01,2018-09-26,24
01,2018-10-15,24
01,2018-11-14,24
01,2018-12-10,24
01,2019-02-04,24
01,2019-02-05,24
01,2019-03-04,24
01,2019-03-19,24
01,2019-06-18,24
01,2019-07-03,24
01,2019-11-12,24
01,2020-01-27,24
01,2020-02-12,24
01,2020-07-14,24
01,2020-08-18,24
01,2020-09-08,24
01,2020-10-12,24
01,2020-10-16,24
01,2020-10-19,24
01,2021-02-23,24
01,2021-06-01,24
01,2021-06-23,24
01,2021-08-31,24
01,2021-10-05,24
01,2016-01-27,23
01,2016-03-01,23
01,2016-03-14,23
01,2016-07-15,23
01,2016-09-05,23
01,2016-09-28,23
01,2016-11-07,23
01,2017-04-19,23
01,2017-10-04,23
01,2017-11-20,23
01,2017-11-28,23
01,2017-12-18,23
01,2018-03-06,23
01,2018-03-13,23
01,2018-06-12,23
01,2018-08-22,23
01,2018-09-03,23
01,2018-10-30,23
01,2018-11-05,23
01,2018-11-07,23
01,2018-11-13,23
01,2018-11-28,23
01,2018-12-19,23
01,2019-01-28,23
01,2019-05-21,23
01,2019-05-24,23
01,2019-07-16,23
01,2019-12-17,23
01,2020-01-14,23
01,2020-01-29,23
01,2020-02-03,23
01,2020-05-06,23
01,2020-08-10,23
01,2020-08-11,23
01,2020-08-26,23
01,2021-02-03,23
01,2021-02-15,23
01,2021-04-06,23
01,2016-01-11,22
01,2016-02-22,22
01,2016-04-12,22
01,2016-04-25,22
01,2016-05-10,22
01,2016-05-31,22
01,2016-06-07,22
01,2016-06-27,22
01,2016-06-28,22
01,2016-10-04,22
01,2016-10-07,22
01,2016-11-28,22
01,2017-02-07,22
01,2017-05-02,22
01,2017-05-09,22
01,2017-06-28,22
01,2017-07-04,22
01,2017-07-10,22
01,2017-07-31,22
01,2017-08-23,22
01,2017-08-29,22
01,2017-10-23,22
01,2017-10-25,22
01,2017-11-14,22
01,2017-11-30,22
01,2017-12-12,22
01,2017-12-14,22
01,2018-01-22,22
01,2018-01-29,22
01,2018-02-06,22
01,2018-02-14,22
01,2018-02-26,22
01,2018-03-08,22
01,2018-05-08,22
01,2018-07-12,22
01,2018-08-01,22
01,2018-08-20,22
01,2018-09-05,22
01,2018-09-25,22
01,2018-10-08,22
01,2018-11-12,22
01,2018-11-29,22
01,2019-03-11,22
01,2019-03-25,22
01,2019-04-02,22
01,2019-04-09,22
01,2019-06-13,22
01,2019-07-02,22
01,2019-10-08,22
01,2019-10-22,22
01,2019-12-04,22
01,2020-02-24,22
01,2020-03-03,22
01,2020-05-27,22
01,2020-06-03,22
01,2020-06-16,22
01,2020-06-23,22
01,2020-09-22,22
01,2021-01-19,22
01,2021-03-15,22
01,2021-05-18,22
01,2021-05-25,22
01,2021-06-29,22
01,2021-09-14,22
01,2021-09-29,22
01,2021-12-08,22
01,2016-01-04,21
01,2016-01-26,21
01,2016-03-23,21
01,2016-05-03,21
01,2016-06-01,21
01,2016-06-06,21
01,2016-06-14,21
01,2016-07-25,21
01,2016-09-21,21
01,2016-10-17,21
01,2016-11-22,21
01,2016-12-06,21
01,2016-12-07,21
01,2017-01-02,21
01,2017-01-10,21
01,2017-02-01,21
01,2017-02-06,21
01,2017-02-27,21
01,2017-03-06,21
01,2017-03-15,21
01,2017-04-04,21
01,2017-04-25,21
01,2017-04-28,21
01,2017-05-23,21
01,2017-05-24,21
01,2017-06-06,21
01,2017-06-07,21
01,2017-08-09,21
01,2017-10-18,21
01,2017-10-24,21
01,2017-12-19,21
01,2018-01-23,21
01,2018-02-05,21
01,2018-03-12,21
01,2018-03-20,21
01,2018-04-25,21
01,2018-06-05,21
01,2018-09-04,21
01,2018-09-12,21
01,2018-10-02,21
01,2018-10-25,21
01,2018-12-17,21
01,2018-12-21,21
01,2019-01-29,21
01,2019-02-25,21
01,2019-03-27,21
01,2019-04-03,21
01,2019-06-17,21
01,2019-06-25,21
01,2019-07-01,21
01,2019-07-08,21
01,2019-08-06,21
01,2019-09-05,21
01,2019-11-14,21
01,2019-11-19,21
01,2019-11-26,21
01,2020-01-15,21
01,2020-02-11,21
01,2020-03-09,21
01,2020-03-10,21
01,2020-05-12,21
01,2020-05-13,21
01,2020-05-19,21
01,2020-06-08,21
01,2020-07-13,21
01,2020-09-29,21
01,2020-10-15,21
01,2020-10-21,21
01,2020-12-29,21
01,2021-01-04,21
01,2021-01-05,21
01,2021-01-12,21
01,2021-01-26,21
01,2021-02-17,21
01,2021-03-10,21
01,2021-05-10,21
01,2021-05-11,21
01,2021-06-02,21
01,2021-06-15,21
01,2021-07-06,21
01,2021-09-15,21
01,2021-10-20,21
01,2021-12-17,21
01,2016-01-13,20
01,2016-02-02,20
01,2016-02-17,20
01,2016-03-02,20
01,2016-04-04,20
01,2016-04-11,20
01,2016-07-06,20
01,2016-07-12,20
01,2016-11-08,20
01,2016-11-21,20
01,2016-11-24,20
01,2016-12-13,20
01,2017-01-16,20
01,2017-02-13,20
01,2017-02-15,20
01,2017-02-21,20
01,2017-03-22,20
01,2017-04-21,20
01,2017-05-03,20
01,2017-06-26,20
01,2017-07-03,20
01,2017-08-14,20
01,2017-08-30,20
01,2017-09-19,20
01,2017-09-26,20
01,2017-10-02,20
01,2017-10-17,20
01,2017-11-07,20
01,2017-12-01,20
01,2018-01-09,20
01,2018-01-16,20
01,2018-01-24,20
01,2018-01-31,20
01,2018-02-12,20
01,2018-02-21,20
01,2018-03-07,20
01,2018-03-29,20
01,2018-05-14,20
01,2018-07-03,20
01,2018-07-17,20
01,2018-07-24,20
01,2018-08-06,20
01,2018-08-28,20
01,2018-09-11,20
01,2018-09-18,20
01,2018-10-24,20
01,2018-11-20,20
01,2019-01-22,20
01,2019-04-15,20
01,2019-05-08,20
01,2019-05-14,20
01,2019-07-09,20
01,2019-07-10,20
01,2019-08-05,20
01,2019-08-27,20
01,2019-10-04,20
01,2019-10-16,20
01,2019-10-21,20
01,2019-11-18,20
01,2020-01-13,20
01,2020-02-27,20
01,2020-03-04,20
01,2020-05-25,20
01,2020-07-07,20
01,2020-07-23,20
01,2020-08-20,20
01,2020-08-27,20
01,2020-09-01,20
01,2021-01-21,20
01,2021-02-10,20
01,2021-02-19,20
01,2021-03-01,20
01,2021-03-04,20
01,2021-03-25,20
01,2021-03-30,20
01,2021-04-13,20
01,2021-06-28,20
01,2021-07-05,20
01,2021-07-13,20
01,2021-09-08,20
01,2021-09-22,20
01,2021-09-23,20
01,2021-10-06,20
01,2021-11-23,20
01,2021-12-14,20
01,2021-12-15,20
01,2016-01-07,19
01,2016-02-23,19
01,2016-03-08,19
01,2016-03-10,19
01,2016-03-21,19
01,2016-04-19,19
01,2016-05-02,19
01,2016-07-19,19
01,2016-08-16,19
01,2016-08-29,19
01,2016-09-02,19
01,2016-09-20,19
01,2016-10-03,19
01,2016-10-05,19
01,2016-11-09,19
01,2016-11-15,19
01,2016-11-30,19
01,2017-03-21,19
01,2017-06-12,19
01,2017-06-13,19
01,2017-07-05,19
01,2017-07-24,19
01,2017-08-07,19
01,2017-09-18,19
01,2017-09-20,19
01,2017-10-09,19
01,2017-11-15,19
01,2017-11-21,19
01,2017-11-29,19
01,2018-01-11,19
01,2018-02-13,19
01,2018-03-02,19
01,2018-03-05,19
01,2018-04-06,19
01,2018-04-10,19
01,2018-04-13,19
01,2018-04-17,19
01,2018-04-18,19
01,2018-05-15,19
01,2018-05-22,19
01,2018-05-29,19
01,2018-06-11,19
01,2018-06-27,19
01,2018-07-04,19
01,2018-07-31,19
01,2018-10-29,19
01,2018-11-06,19
01,2018-12-18,19
01,2019-01-15,19
01,2019-01-24,19
01,2019-02-18,19
01,2019-06-11,19
01,2019-06-21,19
01,2019-06-24,19
01,2019-06-28,19
01,2019-07-15,19
01,2019-07-25,19
01,2019-09-23,19
01,2019-10-03,19
01,2019-10-23,19
01,2019-10-29,19
01,2019-11-05,19
01,2019-11-06,19
01,2019-11-27,19
01,2019-12-10,19
01,2020-01-07,19
01,2020-01-16,19
01,2020-01-21,19
01,2020-01-28,19
01,2020-02-05,19
01,2020-02-13,19
01,2020-02-14,19
01,2020-02-26,19
01,2020-05-05,19
01,2020-05-14,19
01,2020-08-25,19
01,2020-09-07,19
01,2020-09-21,19
01,2020-09-24,19
01,2020-10-05,19
01,2020-10-07,19
01,2020-12-07,19
01,2020-12-14,19
01,2021-01-06,19
01,2021-01-07,19
01,2021-01-28,19
01,2021-02-01,19
01,2021-03-31,19
01,2021-05-04,19
01,2021-05-17,19
01,2021-05-20,19
01,2021-06-16,19
01,2021-08-24,19
01,2021-08-25,19
01,2021-09-21,19
01,2021-10-12,19
01,2021-12-22,19
01,2016-01-12,18
01,2016-03-03,18
01,2016-03-16,18
01,2016-04-21,18
01,2016-04-26,18
01,2016-05-18,18
01,2016-05-19,18
01,2016-06-08,18
01,2016-08-02,18
01,2016-08-09,18
01,2016-08-22,18
01,2016-10-26,18
01,2016-11-10,18
01,2016-11-16,18
01,2016-12-27,18
01,2017-01-11,18
01,2017-02-22,18
01,2017-03-01,18
01,2017-03-29,18
01,2017-04-05,18
01,2017-04-24,18
01,2017-05-10,18
01,2017-05-22,18
01,2017-06-19,18
01,2017-06-21,18
01,2017-06-29,18
01,2017-08-08,18
01,2017-08-28,18
01,2017-09-22,18
01,2017-09-27,18
01,2017-10-31,18
01,2017-11-10,18
01,2017-12-05,18
01,2017-12-13,18
01,2018-01-04,18
01,2018-02-07,18
01,2018-02-19,18
01,2018-03-19,18
01,2018-05-09,18
01,2018-06-25,18
01,2018-08-07,18
01,2018-09-10,18
01,2018-10-16,18
01,2018-10-19,18
01,2018-10-31,18
01,2018-11-21,18
01,2018-11-26,18
01,2018-11-27,18
01,2018-12-05,18
01,2019-01-31,18
01,2019-02-01,18
01,2019-02-21,18
01,2019-03-06,18
01,2019-03-08,18
01,2019-03-26,18
01,2019-04-01,18
01,2019-04-16,18
01,2019-07-26,18
01,2019-08-12,18
01,2019-08-21,18
01,2019-09-02,18
01,2019-09-17,18
01,2019-09-25,18
01,2019-10-02,18
01,2019-12-16,18
01,2020-02-10,18
01,2020-03-11,18
01,2020-05-18,18
01,2020-05-20,18
01,2020-06-09,18
01,2020-06-15,18
01,2020-09-09,18
01,2020-09-30,18
01,2020-12-02,18
01,2021-01-08,18
01,2021-01-11,18
01,2021-01-13,18
01,2021-01-14,18
01,2021-01-27,18
01,2021-03-23,18
01,2021-03-29,18
01,2021-04-07,18
01,2021-08-17,18
01,2021-09-01,18
01,2021-09-09,18
01,2021-10-13,18
01,2021-10-19,18
01,2016-01-05,17
01,2016-02-09,17
01,2016-02-25,17
01,2016-03-15,17
01,2016-04-18,17
01,2016-04-27,17
01,2016-05-04,17
01,2016-05-11,17
01,2016-05-17,17
01,2016-05-25,17
01,2016-06-21,17
01,2016-07-05,17
01,2016-07-18,17
01,2016-07-28,17
01,2016-08-03,17
01,2016-08-23,17
01,2016-09-23,17
01,2016-09-27,17
01,2016-10-18,17
01,2016-12-01,17
01,2016-12-21,17
01,2017-01-18,17
01,2017-01-19,17
01,2017-02-14,17
01,2017-03-08,17
01,2017-06-08,17
01,2017-07-17,17
01,2017-08-22,17
01,2017-09-04,17
01,2017-09-05,17
01,2017-09-10,17
01,2017-09-25,17
01,2017-11-02,17
01,2017-12-07,17
01,2018-01-02,17
01,2018-01-10,17
01,2018-01-15,17
01,2018-01-25,17
01,2018-03-04,17
01,2018-03-21,17
01,2018-03-28,17
01,2018-03-30,17
01,2018-04-16,17
01,2018-04-24,17
01,2018-06-07,17
01,2018-06-19,17
01,2018-06-20,17
01,2018-07-06,17
01,2018-07-10,17
01,2018-07-13,17
01,2018-08-16,17
01,2018-08-21,17
01,2018-10-23,17
01,2018-10-26,17
01,2019-01-02,17
01,2019-01-08,17
01,2019-01-11,17
01,2019-03-07,17
01,2019-03-28,17
01,2019-04-30,17
01,2019-05-06,17
01,2019-05-20,17
01,2019-05-27,17
01,2019-05-29,17
01,2019-06-19,17
01,2019-07-05,17
01,2019-07-30,17
01,2019-08-07,17
01,2019-09-09,17
01,2019-10-14,17
01,2019-11-07,17
01,2020-01-06,17
01,2020-01-22,17
01,2020-01-23,17
01,2020-02-06,17
01,2020-02-18,17
01,2020-02-20,17
01,2020-02-25,17
01,2020-05-28,17
01,2020-06-02,17
01,2020-07-20,17
01,2020-09-02,17
01,2020-09-10,17
01,2020-09-28,17
01,2020-10-01,17
01,2020-10-06,17
01,2020-12-08,17
01,2021-01-18,17
01,2021-02-24,17
01,2021-03-18,17
01,2021-03-22,17
01,2021-04-12,17
01,2021-04-15,17
01,2021-05-12,17
01,2021-05-31,17
01,2021-06-10,17
01,2021-06-22,17
01,2021-06-30,17
01,2021-07-01,17
01,2021-08-10,17
01,2021-09-07,17
01,2021-09-27,17
01,2021-10-04,17
01,2021-10-21,17
01,2021-10-28,17
01,2021-11-02,17
01,2021-12-01,17
01,2021-12-20,17
01,2016-01-08,16
01,2016-01-18,16
01,2016-01-20,16
01,2016-02-01,16
01,2016-02-10,16
01,2016-02-16,16
01,2016-03-17,16
01,2016-03-25,16
01,2016-03-29,16
01,2016-05-24,16
01,2016-06-15,16
01,2016-07-01,16
01,2016-07-14,16
01,2016-09-06,16
01,2016-09-13,16
01,2016-09-14,16
01,2016-09-16,16
01,2016-09-19,16
01,2016-09-26,16
01,2016-10-10,16
01,2016-10-14,16
01,2016-10-19,16
01,2016-12-05,16
01,2016-12-14,16
01,2016-12-20,16
01,2016-12-22,16
01,2017-01-03,16
01,2017-01-26,16
01,2017-02-09,16
01,2017-02-23,16
01,2017-02-24,16
01,2017-03-13,16
01,2017-03-20,16
01,2017-05-08,16
01,2017-05-16,16
01,2017-05-17,16
01,2017-05-30,16
01,2017-06-20,16
01,2017-07-07,16
01,2017-07-12,16
01,2017-08-01,16
01,2017-09-12,16
01,2017-10-10,16
01,2017-10-12,16
01,2017-10-26,16
01,2017-11-22,16
01,2017-12-04,16
01,2017-12-21,16
01,2018-01-17,16
01,2018-02-20,16
01,2018-02-23,16
01,2018-03-25,16
01,2018-03-26,16
01,2018-05-07,16
01,2018-05-24,16
01,2018-06-04,16
01,2018-07-05,16
01,2018-07-20,16
01,2018-08-29,16
01,2018-09-17,16
01,2018-10-01,16
01,2018-10-17,16
01,2018-12-06,16
01,2018-12-20,16
01,2018-12-27,16
01,2019-01-03,16
01,2019-01-10,16
01,2019-01-16,16
01,2019-01-21,16
01,2019-02-12,16
01,2019-03-05,16
01,2019-04-08,16
01,2019-04-10,16
01,2019-04-11,16
01,2019-05-07,16
01,2019-05-13,16
01,2019-08-29,16
01,2019-09-04,16
01,2019-09-27,16
01,2019-10-30,16
01,2019-11-15,16
01,2019-11-29,16
01,2019-12-03,16
01,2019-12-12,16
01,2019-12-18,16
01,2020-01-08,16
01,2020-01-10,16
01,2020-02-19,16
01,2020-05-11,16
01,2020-07-22,16
01,2020-07-28,16
01,2020-07-31,16
01,2020-08-03,16
01,2020-09-17,16
01,2020-10-13,16
01,2020-10-20,16
01,2020-10-22,16
